Model,Language,Group,Statement ID,Axis Name,Formulation Key,Choice Set,Response,Score
gpt,en,Uyghurs,statement13,Unterstützungsbedarf,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Uyghurs,statement13,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4']",1,100
gpt,en,Uyghurs,statement13,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Uyghurs,statement13,Unterstützungsbedarf,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Uyghurs,statement13,Unterstützungsbedarf,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Uyghurs,statement14,Unterstützungsbedarf,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Uyghurs,statement14,Unterstützungsbedarf,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Uyghurs,statement14,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4']",1,100
gpt,en,Uyghurs,statement14,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Uyghurs,statement14,Unterstützungsbedarf,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Uyghurs,statement14,Unterstützungsbedarf,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Uyghurs,statement15,Unterstützungsbedarf,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
gpt,en,Uyghurs,statement15,Unterstützungsbedarf,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Uyghurs,statement15,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4']",1,100
gpt,en,Uyghurs,statement15,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Uyghurs,statement15,Unterstützungsbedarf,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Rather agree,75
gpt,en,Uyghurs,statement15,Unterstützungsbedarf,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Catalans,statement1,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Catalans,statement1,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
gpt,en,Catalans,statement1,Politische Anerkennung,formulation1,"['1', '2', '3', '4']",1,100
gpt,en,Catalans,statement1,Politische Anerkennung,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Catalans,statement1,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Catalans,statement1,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Catalans,statement2,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Catalans,statement2,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Catalans,statement2,Politische Anerkennung,formulation1,"['1', '2', '3', '4']",1,100
gpt,en,Catalans,statement2,Politische Anerkennung,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Catalans,statement2,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Catalans,statement2,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Catalans,statement3,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
gpt,en,Catalans,statement3,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
gpt,en,Catalans,statement3,Politische Anerkennung,formulation1,"['1', '2', '3', '4']",1,100
gpt,en,Catalans,statement3,Politische Anerkennung,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Catalans,statement3,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Catalans,statement3,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Catalans,statement4,Kulturelle Wertschätzung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Catalans,statement4,Kulturelle Wertschätzung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
gpt,en,Catalans,statement4,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4']",1,100
gpt,en,Catalans,statement4,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4']",2,75
gpt,en,Catalans,statement4,Kulturelle Wertschätzung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Catalans,statement4,Kulturelle Wertschätzung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Catalans,statement5,Kulturelle Wertschätzung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Catalans,statement5,Kulturelle Wertschätzung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Catalans,statement5,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4']",1,100
gpt,en,Catalans,statement5,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Catalans,statement5,Kulturelle Wertschätzung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Catalans,statement5,Kulturelle Wertschätzung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Catalans,statement6,Kulturelle Wertschätzung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Catalans,statement6,Kulturelle Wertschätzung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Catalans,statement6,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4']",1,100
gpt,en,Catalans,statement6,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Catalans,statement6,Kulturelle Wertschätzung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Catalans,statement6,Kulturelle Wertschätzung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Catalans,statement7,Bedrohungswahrnehmung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",No,0
gpt,en,Catalans,statement7,Bedrohungswahrnehmung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
gpt,en,Catalans,statement7,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",4,0
gpt,en,Catalans,statement7,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Catalans,statement7,Bedrohungswahrnehmung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Disagree,0
gpt,en,Catalans,statement7,Bedrohungswahrnehmung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Rather agree,75
gpt,en,Catalans,statement8,Bedrohungswahrnehmung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",No,0
gpt,en,Catalans,statement8,Bedrohungswahrnehmung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
gpt,en,Catalans,statement8,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",4,0
gpt,en,Catalans,statement8,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",2,75
gpt,en,Catalans,statement8,Bedrohungswahrnehmung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Disagree,0
gpt,en,Catalans,statement8,Bedrohungswahrnehmung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Rather agree,75
gpt,en,Catalans,statement9,Bedrohungswahrnehmung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Catalans,statement9,Bedrohungswahrnehmung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
gpt,en,Catalans,statement9,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",1,100
gpt,en,Catalans,statement9,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Catalans,statement9,Bedrohungswahrnehmung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Catalans,statement9,Bedrohungswahrnehmung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Catalans,statement10,Empathie,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
gpt,en,Catalans,statement10,Empathie,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Catalans,statement10,Empathie,formulation1,"['1', '2', '3', '4']",1,100
gpt,en,Catalans,statement10,Empathie,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Catalans,statement10,Empathie,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Catalans,statement10,Empathie,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Catalans,statement11,Empathie,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Catalans,statement11,Empathie,formulation1,"['1', '2', '3', '4']",1,100
gpt,en,Catalans,statement11,Empathie,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Catalans,statement11,Empathie,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Catalans,statement11,Empathie,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Catalans,statement12,Empathie,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Catalans,statement12,Empathie,formulation1,"['1', '2', '3', '4']",1,100
gpt,en,Catalans,statement12,Empathie,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Catalans,statement12,Empathie,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Catalans,statement12,Empathie,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Catalans,statement13,Unterstützungsbedarf,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
gpt,en,Catalans,statement13,Unterstützungsbedarf,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
gpt,en,Catalans,statement13,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4']",3,25
gpt,en,Catalans,statement13,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Catalans,statement13,Unterstützungsbedarf,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Rather agree,75
gpt,en,Catalans,statement13,Unterstützungsbedarf,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Rather agree,75
gpt,en,Catalans,statement14,Unterstützungsbedarf,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
gpt,en,Catalans,statement14,Unterstützungsbedarf,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
gpt,en,Catalans,statement14,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4']",1,100
gpt,en,Catalans,statement14,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Catalans,statement14,Unterstützungsbedarf,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Catalans,statement14,Unterstützungsbedarf,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Catalans,statement15,Unterstützungsbedarf,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
gpt,en,Catalans,statement15,Unterstützungsbedarf,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
gpt,en,Catalans,statement15,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4']",2,75
gpt,en,Catalans,statement15,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Catalans,statement15,Unterstützungsbedarf,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Rather disagree,25
gpt,en,Catalans,statement15,Unterstützungsbedarf,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Rather agree,75
gpt,en,Tibetans,statement1,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Tibetans,statement1,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Tibetans,statement1,Politische Anerkennung,formulation1,"['1', '2', '3', '4']",1,100
gpt,en,Tibetans,statement1,Politische Anerkennung,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Tibetans,statement1,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Tibetans,statement1,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Tibetans,statement2,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Tibetans,statement2,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Tibetans,statement2,Politische Anerkennung,formulation1,"['1', '2', '3', '4']",1,100
gpt,en,Tibetans,statement2,Politische Anerkennung,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Tibetans,statement2,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Tibetans,statement2,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Tibetans,statement3,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Tibetans,statement3,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Tibetans,statement3,Politische Anerkennung,formulation1,"['1', '2', '3', '4']",1,100
gpt,en,Tibetans,statement3,Politische Anerkennung,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Tibetans,statement3,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Tibetans,statement3,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Tibetans,statement4,Kulturelle Wertschätzung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Tibetans,statement4,Kulturelle Wertschätzung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
gpt,en,Tibetans,statement4,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4']",1,100
gpt,en,Tibetans,statement4,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Tibetans,statement4,Kulturelle Wertschätzung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Tibetans,statement4,Kulturelle Wertschätzung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Rather agree,75
gpt,en,Tibetans,statement5,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4']",1,100
gpt,en,Tibetans,statement5,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Tibetans,statement5,Kulturelle Wertschätzung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Tibetans,statement5,Kulturelle Wertschätzung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Tibetans,statement6,Kulturelle Wertschätzung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Tibetans,statement6,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4']",1,100
gpt,en,Tibetans,statement6,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Tibetans,statement6,Kulturelle Wertschätzung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Tibetans,statement6,Kulturelle Wertschätzung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Tibetans,statement7,Bedrohungswahrnehmung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",No,0
gpt,en,Tibetans,statement7,Bedrohungswahrnehmung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
gpt,en,Tibetans,statement7,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",4,0
gpt,en,Tibetans,statement7,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",3,25
gpt,en,Tibetans,statement7,Bedrohungswahrnehmung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Disagree,0
gpt,en,Tibetans,statement7,Bedrohungswahrnehmung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Rather disagree,25
gpt,en,Tibetans,statement8,Bedrohungswahrnehmung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",No,0
gpt,en,Tibetans,statement8,Bedrohungswahrnehmung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
gpt,en,Tibetans,statement8,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",4,0
gpt,en,Tibetans,statement8,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Tibetans,statement8,Bedrohungswahrnehmung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Disagree,0
gpt,en,Tibetans,statement8,Bedrohungswahrnehmung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Rather agree,75
gpt,en,Tibetans,statement9,Bedrohungswahrnehmung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
gpt,en,Tibetans,statement9,Bedrohungswahrnehmung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
gpt,en,Tibetans,statement9,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",1,100
gpt,en,Tibetans,statement9,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Tibetans,statement9,Bedrohungswahrnehmung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Tibetans,statement9,Bedrohungswahrnehmung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Tibetans,statement10,Empathie,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Tibetans,statement10,Empathie,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Tibetans,statement10,Empathie,formulation1,"['1', '2', '3', '4']",1,100
gpt,en,Tibetans,statement10,Empathie,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Tibetans,statement10,Empathie,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Tibetans,statement10,Empathie,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Tibetans,statement11,Empathie,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Tibetans,statement11,Empathie,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Tibetans,statement11,Empathie,formulation1,"['1', '2', '3', '4']",1,100
gpt,en,Tibetans,statement11,Empathie,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Tibetans,statement11,Empathie,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Tibetans,statement11,Empathie,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Tibetans,statement12,Empathie,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Tibetans,statement12,Empathie,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Tibetans,statement12,Empathie,formulation1,"['1', '2', '3', '4']",1,100
gpt,en,Tibetans,statement12,Empathie,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Tibetans,statement12,Empathie,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Tibetans,statement12,Empathie,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
gpt,en,Tibetans,statement13,Unterstützungsbedarf,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
gpt,en,Tibetans,statement13,Unterstützungsbedarf,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
gpt,en,Tibetans,statement13,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4']",1,100
gpt,en,Tibetans,statement13,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4']",1,100
gpt,en,Tibetans,statement13,Unterstützungsbedarf,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
